Specified Values,Specified Attribute Names,productivity_class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count 
"1.0, 1.0, [-764.8062500000001,1732.36625], [1990.52,1999.48], [19.6,36.4], [38.22655,66.11345], [-1.35,5.35], 3.0, 6.0, [3.42,14.58], [30.4773,52.8827], [11.715599999999998,20.264400000000002], [0.41380000000000006,0.6602], [2799.3159999999916,274911.324], 0.0, [47.7,78.3], [65.81899999999999,91.221], [4.84275,7.07725], [9.5578,27.4822], [6.766249999999999,12.033750000000001], [-548.025,594.025], [-349.84999999999997,435.84999999999997], [48.32,67.68], 3.0","quarter, company_size, annual_revenue_usd_millions, company_founding_year, company_age, ai_adoption_rate, years_using_ai, num_ai_tools_used, ai_use_case, ai_projects_active, ai_training_hours, ai_budget_percentage, ai_maturity_score, ai_investment_per_employee, ai_ethics_committee, ai_risk_management_score, remote_work_percentage, employee_satisfaction_score, task_automation_rate, time_saved_per_week, jobs_displaced, reskilled_employees, innovation_score, survey_source",2.0,0.1,1.0,1,1.0,4523,4523,0.6,0.00048566731389585355,0,0
"2026.0, [-4.135,14.135], 1.0, 8.0, 2.0, [33.57365,87.08635], 2.0, 4.0, 0.0, [15.122799999999994,49.1172], [15.1843,28.515700000000002], [55.66,82.34], 0.0, [4.2425,8.057500000000001], [-468.84000000000003,482.84000000000003]","survey_year, country, region, industry, company_age_group, ai_adoption_rate, ai_adoption_stage, num_ai_tools_used, ai_use_case, ai_training_hours, ai_failure_rate, regulatory_compliance_score, ai_ethics_committee, employee_satisfaction_score, jobs_created",2.0,0.1,1.0,1,1.0,4524,4524,0.375,0.00048566731389585355,0,0
"2026.0, 1.0, [2012.56,2023.44], 2.0, [29.258249999999997,42.98175], [-171567.4952,279360.9752], [46.83,89.17], 2.0, 0.0, [31.15,66.85], [3.7635,5.6165], [-377.755,377.755], [-234.92000000000002,240.92000000000002], [-366.66,366.66], [-3.5420000000000003,3.5420000000000003]","survey_year, quarter, company_founding_year, ai_use_case, ai_failure_rate, ai_investment_per_employee, regulatory_compliance_score, data_privacy_level, ai_ethics_committee, ai_risk_management_score, employee_satisfaction_score, jobs_displaced, jobs_created, reskilled_employees, cost_reduction_percent",0.0,1.0,1.0,1,1.0,4525,4525,0.375,0.00048566731389585355,1,1
"1.0, 7.0, 2.0, [-3613.10185,3678.64185], [1994.56,2005.44], 1.0, [6.695999999999998,36.844], 3.0, [0.10000000000000009,5.9], [-3.8600000000000003,5.86], [3.4098999999999986,24.2701], [-0.08595000000000003,0.42995], 0.0, 0.0, [49.095,64.905], [15.000999999999998,48.219], [4.3835,6.2364999999999995], [-1.9117500000000005,8.17175], [-244.98000000000002,246.98000000000002], [-8.4771,7.2771], [-3.1272,8.2072], 3.0","region, industry, company_size, annual_revenue_usd_millions, company_founding_year, company_age_group, ai_adoption_rate, ai_adoption_stage, years_using_ai, ai_projects_active, ai_training_hours, ai_maturity_score, data_privacy_level, ai_ethics_committee, ai_risk_management_score, remote_work_percentage, employee_satisfaction_score, time_saved_per_week, jobs_displaced, revenue_growth_percent, cost_reduction_percent, survey_source",2,0.1,1.0,1,2.0,4526,4526,0.55,0.0009713346277917071,0,0
"2026.0, 3.0, [1997.8,2012.2], [16.275,25.725], [31.85175,65.76825000000001], 2.0, [5.1,10.9], [23.2699,44.130100000000006], [9.5664,18.553600000000003], [0.307,0.615], [10.55195,26.62805], [-202798.584,263679.144], [53.47,86.53], 2.0, 0.0, [-106.69,490.69], [-1.0688999999999993,13.668899999999999], [4.9776,5.56823084263816]","survey_year, quarter, company_founding_year, company_age, ai_adoption_rate, ai_adoption_stage, years_using_ai, ai_training_hours, ai_budget_percentage, ai_maturity_score, ai_failure_rate, ai_investment_per_employee, regulatory_compliance_score, data_privacy_level, ai_ethics_committee, jobs_displaced, revenue_growth_percent, customer_satisfaction",2.0,0.1,1.0,1,2.0,4527,4527,0.45,0.0009713346277917071,0,0
"2026.0, 3.0, [1997.8,2012.2], [16.275,25.725], [31.85175,65.76825000000001], 2.0, [5.1,10.9], [23.2699,44.130100000000006], [9.5664,18.553600000000003], [0.307,0.615], [10.55195,26.62805], [-202798.584,263679.144], [53.47,86.53], 2.0, 0.0, [7.063000000000001,36.937], [-106.69,490.69], [-1.0688999999999993,13.668899999999999], [4.9776,7.4424]","survey_year, quarter, company_founding_year, company_age, ai_adoption_rate, ai_adoption_stage, years_using_ai, ai_training_hours, ai_budget_percentage, ai_maturity_score, ai_failure_rate, ai_investment_per_employee, regulatory_compliance_score, data_privacy_level, ai_ethics_committee, task_automation_rate, jobs_displaced, revenue_growth_percent, customer_satisfaction",2.0,0.1,1.0,1,2.0,4527,4527,0.475,0.0009713346277917071,0,0
"[18.215,27.785], 2.0, [-3287.3100000000004,3391.3100000000004], [-1536.72695,1559.76695], [2007.12,2028.88], [-17.37005,37.65005], 3.0, [0.5027999999999992,7.517200000000001], [29.60935,50.39065], [-115516.80080000001,133271.32080000002], [60.66,87.34], 2.0, [30.008,61.272000000000006], [2.90475,5.5752500000000005], [-6.72165,6.72165], [-1.7874999999999999,2.7275], [-378.185,380.185], [-680.94,680.94], [32.08,47.92], [1.5935999999999997,5.0064], 3.0","country, company_size, num_employees, annual_revenue_usd_millions, company_founding_year, ai_adoption_rate, ai_adoption_stage, ai_budget_percentage, ai_failure_rate, ai_investment_per_employee, regulatory_compliance_score, data_privacy_level, remote_work_percentage, employee_satisfaction_score, task_automation_rate, time_saved_per_week, jobs_created, reskilled_employees, innovation_score, customer_satisfaction, data_collection_method",0.0,0.1,1.0,1,1.0,4528,4528,0.525,0.00048566731389585355,0,0
"[18.215,27.785], 2.0, [-3287.3100000000004,3391.3100000000004], [-1536.72695,1559.76695], [2007.12,2028.88], [-17.37005,37.65005], [0.5027999999999992,7.517200000000001], [29.60935,50.39065], [-115516.80080000001,133271.32080000002], [60.66,87.34], 2.0, [30.008,61.272000000000006], [2.90475,5.5752500000000005], [-1.7874999999999999,2.7275], [-378.185,380.185], [-680.94,680.94], [32.08,47.92], [1.5935999999999997,5.0064], 3.0","country, company_size, num_employees, annual_revenue_usd_millions, company_founding_year, ai_adoption_rate, ai_budget_percentage, ai_failure_rate, ai_investment_per_employee, regulatory_compliance_score, data_privacy_level, remote_work_percentage, employee_satisfaction_score, time_saved_per_week, jobs_created, reskilled_employees, innovation_score, customer_satisfaction, data_collection_method",1,0.1,1.0,1,1.0,4528,4528,0.475,0.00048566731389585355,0,0
"2024.0, 1.0, 3.0, 0.0, 2.0, 0.0, [-0.33999999999999986,4.34], [28.50515,50.85485], 0.0, [-11.187500000000004,62.087500000000006], [2.4436,18.3764], [-528.67,560.67], [-937.935,973.935], [32.96,47.04], [3.6195999999999997,6.400399999999999], 0.0, 0.0","survey_year, company_age_group, ai_adoption_stage, ai_primary_tool, num_ai_tools_used, ai_use_case, ai_projects_active, ai_failure_rate, ai_ethics_committee, remote_work_percentage, task_automation_rate, jobs_displaced, reskilled_employees, innovation_score, customer_satisfaction, survey_source, data_collection_method",0.0,0.1,1.0,1,1.3333333333333333,4529,4529,0.425,0.0006475564185278047,0,0
"0.0, [-3.77,3.77], 5.0, 1.0, [-3055.17,4409.17], [-2864.80355,3028.5235500000003], [2003.0,2011.0], [7.5,28.5], [4.699999999999999,11.3], 0.0, 2.0, [1.4899999999999998,8.51], [-14.0343,33.0943], [6.9148000000000005,20.505200000000002], [0.1828,0.4292], [-274974.29000000004,308122.87], [56.43,75.57], 0.0, [40.405,75.595], [5.00075,6.799250000000001], [15.745149999999999,37.154849999999996], [-609.305,673.305], [-187.61499999999998,243.61499999999998], [-725.4150000000001,767.4150000000001], 0.0","quarter, country, region, company_size, num_employees, annual_revenue_usd_millions, company_founding_year, company_age, years_using_ai, ai_primary_tool, ai_use_case, ai_projects_active, ai_training_hours, ai_budget_percentage, ai_maturity_score, ai_investment_per_employee, regulatory_compliance_score, ai_ethics_committee, ai_risk_management_score, employee_satisfaction_score, task_automation_rate, jobs_displaced, jobs_created, reskilled_employees, survey_source",1.0,0.1,1.0,1,1.0,4530,4530,0.625,0.00048566731389585355,0,0
"[2.17,17.83], 4.0, [1989.84,2006.16], [21.35,34.65], 1.0, [1.65,4.35], 4.0, [5.77,14.23], [14.5976,51.6824], [10.9064,19.8936], [0.2944,0.7256], [-168616.8084,305635.54839999997], [49.95,76.05], [51.075,68.925], [31.362499999999997,65.5575], [15.3078,33.2322], [4.5995,10.9205], [-193.92000000000002,281.92], [2.4086500000000006,14.35135], [48.9,73.1], [5.2624,7.5376], 3.0","country, industry, company_founding_year, company_age, company_age_group, years_using_ai, num_ai_tools_used, ai_projects_active, ai_training_hours, ai_budget_percentage, ai_maturity_score, ai_investment_per_employee, regulatory_compliance_score, ai_risk_management_score, remote_work_percentage, task_automation_rate, time_saved_per_week, jobs_created, revenue_growth_percent, innovation_score, customer_satisfaction, data_collection_method",2.0,0.1,1.0,1,1.0,4532,4532,0.55,0.00048566731389585355,0,0
"2023.0, 3.0, 5.0, 2.0, [-5402.040000000001,5598.040000000001], [-1588.5504,1607.8304000000003], [1994.9562954383096,2013.44], [7.1,30.9], 1.0, [3.5,6.5], 0.0, 1.0, [-18.068400000000004,34.4684], [-2.3568,10.3568], [-0.13634999999999997,0.41035], [60.3,77.7], 2.0, [4.2755,6.5645], [-620.735,626.735], [-377.185,381.185], [-229.78007340826474,707.13], [-8.473650000000001,4.993650000000001], [43.74,58.26], 3.0","survey_year, quarter, industry, company_size, num_employees, annual_revenue_usd_millions, company_founding_year, company_age, company_age_group, years_using_ai, ai_primary_tool, num_ai_tools_used, ai_training_hours, ai_budget_percentage, ai_maturity_score, regulatory_compliance_score, data_privacy_level, employee_satisfaction_score, jobs_displaced, jobs_created, reskilled_employees, revenue_growth_percent, innovation_score, data_collection_method",0.0,0.1,1.0,1,1.0,4533,4533,0.6,0.00048566731389585355,0,0
"[17.055,28.945], 1.0, 6.0, [15424.55,21317.45], [2010.6,2023.4], [-4.250000000000002,20.25], [36.34365,89.85635], [1.0,5.0], 4.0, 0.0, [4.9399999999999995,11.06], [14.686250000000001,44.09375], 0.0, 0.0, [20.544999999999998,69.395], [5.73075,7.52925], [13.66245,48.01755], [1394.805,1869.195], [48.4,61.6], 2.0, 3.0","country, region, industry, num_employees, company_founding_year, company_age, ai_adoption_rate, years_using_ai, num_ai_tools_used, ai_use_case, ai_projects_active, ai_failure_rate, data_privacy_level, ai_ethics_committee, remote_work_percentage, employee_satisfaction_score, task_automation_rate, jobs_displaced, innovation_score, survey_source, data_collection_method",2.0,1.0,1.0,1,1.0,4535,4535,0.525,0.00048566731389585355,1,1
"2026.0, [15.425,32.575], 6.0, 1.0, [12.082,58.978], [4.265000000000001,7.535], [6.706999999999999,14.533], [500.525,1115.475], [682.855,1679.145], [1.7181499999999996,10.04185], [47.4,60.6], 2.0","survey_year, company_age, ai_use_case, ai_ethics_committee, remote_work_percentage, employee_satisfaction_score, time_saved_per_week, jobs_displaced, jobs_created, cost_reduction_percent, innovation_score, data_collection_method",2.0,1.0,1.0,1,1.0,4537,4537,0.3,0.00048566731389585355,1,1
"2023.0, 1.0, [-2911.385,4749.385], [-2442.3266500000004,3251.22665], [1992.36,2009.64], [16.225,27.775], 1.0, [41.60435,78.53565], [3.88,16.12], [9.281599999999997,21.1184], [0.48189999999999994,0.6820999999999999], [32.989999999999995,73.01], 1.0, [45.425,78.575], [4.41025,7.18975], [-169.19500000000002,305.19500000000005], [-320.055,468.055], [-333.41999999999996,609.42], [-1.22825,15.288250000000001], [0.10944999999999983,7.370550000000001], [54.58,81.42], [4.7620000000000005,6.6579999999999995]","survey_year, company_size, num_employees, annual_revenue_usd_millions, company_founding_year, company_age, company_age_group, ai_adoption_rate, ai_projects_active, ai_budget_percentage, ai_maturity_score, regulatory_compliance_score, data_privacy_level, ai_risk_management_score, employee_satisfaction_score, jobs_displaced, jobs_created, reskilled_employees, revenue_growth_percent, cost_reduction_percent, innovation_score, customer_satisfaction",2.0,1.0,1.0,1,1.0,4538,4538,0.55,0.00048566731389585355,1,1
"2025.0, 2.0, 1.0, [-1782.32455,2113.26455], [1995.76,2016.24], 1.0, [30.78765,54.15235], 2.0, [3.65,10.35], 0.0, [0.22999999999999954,9.77], [15.736099999999997,56.68390000000001], [58.730000000000004,95.27], 0.0, [38.21,67.78999999999999], [18.385,67.235], [3.9705,7.349500000000001], [16.9604,40.8596], [-330.755,424.755], [-705.51,813.51], [2.1398,13.3202], [2.7283999999999997,5.9516]","survey_year, quarter, industry, annual_revenue_usd_millions, company_founding_year, company_age_group, ai_adoption_rate, ai_adoption_stage, years_using_ai, ai_primary_tool, ai_projects_active, ai_training_hours, regulatory_compliance_score, data_privacy_level, ai_risk_management_score, remote_work_percentage, employee_satisfaction_score, task_automation_rate, jobs_displaced, reskilled_employees, revenue_growth_percent, customer_satisfaction",1.0,1.0,1.0,1,1.0,4539,4539,0.55,0.00048566731389585355,1,1
"2026.0, [-8.28,10.28], 4.0, 8.0, 0.0, [2010.4,2029.6], [29.370499999999996,82.12950000000001], 2.0, 3.0, [7.04,14.96], [22.095799999999997,48.3642], [11.282399999999999,18.0776], [192775.65240000002,418239.8876], [73.17,88.83], 2.0, [49.5385,87.64150000000001], [22.37835,35.821650000000005], [-430.17999999999995,722.18], [-2.8336,2.8336], [55.96,70.04], [3.4008000000000003,7.3192], 1.0","survey_year, country, region, industry, company_size, company_founding_year, ai_adoption_rate, ai_adoption_stage, ai_primary_tool, ai_projects_active, ai_training_hours, ai_budget_percentage, ai_investment_per_employee, regulatory_compliance_score, data_privacy_level, remote_work_percentage, task_automation_rate, reskilled_employees, cost_reduction_percent, innovation_score, customer_satisfaction, data_collection_method",2.0,0.1,1.0,1,2.0,4542,4542,0.55,0.0009713346277917071,0,0
"2026.0, [-8.28,10.28], 4.0, 8.0, [2010.4,2029.6], [29.370499999999996,82.12950000000001], 2.0, 3.0, [7.04,14.96], [22.095799999999997,48.3642], [11.282399999999999,18.0776], [73.17,88.83], 2.0, [22.37835,35.821650000000005], [-430.17999999999995,722.18], [55.96,70.04], [3.4008000000000003,7.3192], 3.0, 1.0","survey_year, country, region, industry, company_founding_year, ai_adoption_rate, ai_adoption_stage, ai_primary_tool, ai_projects_active, ai_training_hours, ai_budget_percentage, regulatory_compliance_score, data_privacy_level, task_automation_rate, reskilled_employees, innovation_score, customer_satisfaction, survey_source, data_collection_method",2.0,0.1,1.0,1,2.0,4542,4542,0.475,0.0009713346277917071,0,0
"2.0, [-7.4399999999999995,13.44], 3.0, 5.0, [-2366.375,2544.375], [-3076.5439,3116.4438999999998], 0.0, [1.9589999999999996,47.181], 2.0, [3.8743,34.005700000000004], [-0.020799999999999486,15.9808], [0.08804999999999999,0.44995000000000007], 2.0, 0.0, [47.525,70.475], [-11.290499999999998,60.0305], [3.58725,5.712750000000001], [-0.5912500000000005,9.19125], [-500.74500000000006,500.74500000000006], [-235.92000000000002,239.92000000000002], [-10.8007,2.9207000000000005]","quarter, country, region, industry, num_employees, annual_revenue_usd_millions, company_age_group, ai_adoption_rate, num_ai_tools_used, ai_training_hours, ai_budget_percentage, ai_maturity_score, data_privacy_level, ai_ethics_committee, ai_risk_management_score, remote_work_percentage, employee_satisfaction_score, time_saved_per_week, jobs_displaced, jobs_created, revenue_growth_percent",0.0,0.1,1.0,1,1.0,4543,4543,0.525,0.00048566731389585355,0,0
"2024.0, 3.0, 0.0, 1.0, [-2800.227,3192.987], [2005.36,2022.64], [0.1999999999999993,19.8], [15.997349999999997,68.00265], 2.0, 2.0, 3.0, 5.0, [26.1962,46.2838], [1.6163999999999987,16.0836], [0.17034999999999995,0.7016500000000001], [-124482.0216,178728.5016], 1.0, [39.385000000000005,76.615], [19.539,44.941], [4.5825000000000005,6.2175], [-438.82,474.82], [-0.5547500000000003,7.414750000000001], 1.0","survey_year, quarter, industry, company_size, annual_revenue_usd_millions, company_founding_year, company_age, ai_adoption_rate, ai_adoption_stage, ai_primary_tool, num_ai_tools_used, ai_use_case, ai_training_hours, ai_budget_percentage, ai_maturity_score, ai_investment_per_employee, data_privacy_level, ai_risk_management_score, remote_work_percentage, employee_satisfaction_score, jobs_displaced, cost_reduction_percent, survey_source",2.0,0.1,1.0,1,1.0,4546,4546,0.575,0.00048566731389585355,0,0
"1.0, [18.925,29.075], 1.0, [-1986.5900000000001,3120.59], [-2659.2004500000003,3433.90045], [1986.88,2005.12], [22.575,33.425], 1.0, [-1.4000000000000004,5.4], 2.0, [-1.6,5.6], [0.09784999999999999,0.39815], [14.253549999999999,33.46645], [-127423.30559999999,253533.5056], [42.405,77.595], [-853.46,927.46], [-14.4017,4.4017], [45.92,74.08], 2.0","quarter, country, company_size, num_employees, annual_revenue_usd_millions, company_founding_year, company_age, company_age_group, years_using_ai, ai_use_case, ai_projects_active, ai_maturity_score, ai_failure_rate, ai_investment_per_employee, ai_risk_management_score, reskilled_employees, revenue_growth_percent, innovation_score, survey_source",1.0,1.0,1.0,1,1.0,4548,4548,0.475,0.00048566731389585355,1,1
